id,registration_no,bussiness_acitivites_id,bussiness_acitivites_secondary_id,tools_technologies_id,languages_id,city_name
10452,AHKE-54287-IPOS,Web Based Solutions Provider,0,SEO,PHP,Karachi
10454,OGFA-54290-EJXR,"Project Management Consultancy,Logistics,IT Business Solutions Provider",Busines Process Management,0,C++,Lahore
10457,ZFOP-54294-IDMZ,Mobile Apps,Customer Relationship Management(CRM),"visual studio,ASP.NET","SQL/MYSQL,.NET,JAVA SCRIPT",Karachi
10459,MCND-54299-HWMX,Security & Compliance Systems,"Web Businesses & E-Commerce,Virtualization & Cloud Computing",0,"SQL/MYSQL,PHP,C#",Rawalpindi
10461,ZNLI-54301-JVNG,"Digital Marketing Solutions,IT Business Solutions Provider","IT Consultancy,Web Businesses & E-Commerce",0,"PHP,python",Lahore
10462,GTKR-54304-AMTW,"Desktop Applications Development & Management,Data Warehosuing Business Intelligence,Machine Learning Solutions","Architecture & Design,Web Businesses & E-Commerce,Mobile Apps","visual studio,Artificial Intelligence,Data Management","SQL/MYSQL,python,mongoDB",Peshawar
10463,NDEG-54305-MQZS,Web Designing & Development,Backend Customer Support,workbench,PHP,Karachi
10464,VNID-54307-KVPY,IT Enabled Engineering Design Services,Architecture & Design,sublime text,SQL/MYSQL,Islamabad
10465,LDQS-54308-BDGA,"Technical Support,Computer Programing","IT Consultancy,Computer Maintenance Services","visual studio,IT Consultancy","SQL/MYSQL,PHP,.NET",Lahore
10466,DJBQ-54309-MVYB,Web Designing & Development,Mobile Apps,ruby,"reactjs,angular",Lahore
10468,MRKF-54313-GECY,Business Software Solutions,IT Consultancy,"meanstack,Data Management","Java,JAVA SCRIPT,Angular",Lahore
10470,DIFV-54315-LPDY,"Business Process Modeling,Business Process Automation,Client Solution Management","Backend Customer Support,Book Keeping,Billing & Payments","django,Data Management,IT Consultancy","PHP,jquery,reactjs",Islamabad
10471,LNRK-54316-KTMW,"Business Process Automation,Business Software Solutions,Customer Relationship Management(CRM)",ERP (General),"visual studio,ASP.NET","SQL/MYSQL,C#,reactjs",Karachi
10473,FSDL-54319-FQAK,"Value Added Services,IT Business Solutions Provider","Backend Customer Support,Business Research,Android Development","Research Services,Value Added Services","SQL/MYSQL,PHP,Java",Islamabad
10474,YSTC-54321-IBKF,Computer Programing,Business Consultancy,workbench,Microsoft Access,Faisalabad
10476,NTBC-54323-SZGI,Custom Software Development,"Customer Relationship Management(CRM),ERP (General)","visual studio,android studio,Apple xcode","SQL/MYSQL,PHP,reactjs",Karachi
10477,MHTB-54324-WYIA,Project Management Consultancy,Document Management,0,SQL/MYSQL,Rawalpindi
10479,AMDE-54326-IYAO,0,Web Businesses & E-Commerce,0,"PHP,python,JAVA SCRIPT",Lahore
10483,ZMFA-54330-MDJW,"Campus Management System,Business Management Software,Business Software Solutions","Biometric Services,Web Businesses & E-Commerce,ERP (General)","ASP.NET,Full Stack,Google Cloud","SQL/MYSQL,PHP,C#",Karachi
10484,VODT-54331-VKCI,"Digital Marketing Solutions,Web Designing & Development,Web Businesses & E-Commerce","IT Consultancy,Business Consultancy,Web Businesses & E-Commerce","IT Consultancy,SEO,Web Development","SQL/MYSQL,PHP,Java",Karachi
10486,JVNZ-54336-FJBM,0,Web Businesses & E-Commerce,"visual studio,Graphic Designing,Adobe Photoshop","jquery,reactjs,JAVA SCRIPT",Lahore
10487,JDMK-54337-BRZY,Gaming,Mobile Apps,visual studio,C#,Islamabad
10488,QBWN-54339-CNWA,"IT Infrastructure Solutions Provider,Web Designing & Development,Business Automation Solutions","IT Consultancy,Web Businesses & E-Commerce,Data Entry & Hosting Servcies","visual studio,ASP.NET,Desktop Applications","SQL/MYSQL,jquery,C#",Karachi
10489,REQV-54341-LPAF,0,"Accounting,Billing & Payments",0,Microsoft Access,Lahore
10490,RNYF-54342-WMJC,"Custom Software Development,Content Management System,Open Source Customization","Managed Services,Virtualization & Cloud Computing","Web Development,wordpress,Full Stack","SQL/MYSQL,PHP,Linux",Karachi
10491,DEBL-54343-DNQL,Web Designing & Development,Web Businesses & E-Commerce,net beans,PHP,Faisalabad
10492,ZFHA-54345-YEDR,"Search Engine Optimization Services,Web Designing & Development,Web Optimization Services",Computer Maintenance Services,"visual studio,ruby,ASP.NET","angular,Java,JAVA SCRIPT",Lahore
10493,MWCQ-54347-MHRF,"Animation,Gaming,Graphics Designing",Android Development,0,Java,Islamabad
10494,WEZP-54348-DQAP,"Animation,Gaming,Mobile Apps",Mobile Apps,0,"C#,Java",Islamabad
10495,XMFV-54350-AIEN,"Web Designing & Development,Business Management Software","Data Warehousing Business Intelligence,Data Analytics,ERP Specialized (Vertical)","express,Web Development,AWS EC2","reactjs,JAVA SCRIPT,mongoDB",Lahore
10496,OAKI-54351-WYPC,Education Related Services,IT Consultancy,Artificial Intelligence,"PHP,reactjs",Islamabad
10498,ZCPT-54353-MQIC,Custom Software Development,Backend Customer Support,0,.NET,Lahore
10499,DOWH-54354-AMPG,Web Designing & Development,Web Businesses & E-Commerce,Web Development,"SQL/MYSQL,PHP,JAVA SCRIPT",Khuzdar
10500,DLWM-54355-PEKM,"Busines Process Management,Business Automation Solutions,Customer Relationship Management(CRM)",ERP (General),"visual studio,ASP.NET","SQL/MYSQL,C#,reactjs",Karachi
10501,XAZI-54356-KZJY,Client Solution Management,Android Development,"visual studio,codeigniter,IT Consultancy","SQL/MYSQL,PHP,jquery",Lahore
10502,SWPE-54360-TNFZ,Logistics,0,0,Java,Karachi
10503,ZSRY-54361-PJDK,Data Integration & Migration,Backend Customer Support,0,.NET,Lahore
10504,DBKO-54365-RHJZ,IT Business Solutions Provider,Mobile Apps,"meanstack,Graphic Designing,IT Consultancy","reactjs,angular,JAVA SCRIPT",Lahore
10505,DNWQ-54366-LWJD,"Systems Integration,Data Integration & Migration,Business Software Solutions","IT Consultancy,ERP (General)",0,"jquery,C#",Karachi
10506,BVWS-54367-JDLV,"Web Designing & Development,Business Automation Solutions,Web Based Solutions Provider","Web Businesses & E-Commerce,Busines Process Management,Mobile Apps","visual studio,Laravel,Graphic Designing","SQL/MYSQL,PHP,jquery",Rawalpindi
10510,YFSJ-54371-CFBT,0,0,0,0,Lahore
10511,YFSJ-54371-CFBT,Business Software Solutions,Virtualization & Cloud Computing,"visual studio,ASP.NET,Cyber Security","SQL/MYSQL,PHP,C#",Lahore
10512,ECZI-54372-GKVC,"Financial Specialized (Others),Billing & Payments","Systems Integration,Data Analytics,Web Businesses & E-Commerce","visual studio,ASP.NET,AWS EC2","Java,.NET,JAVA SCRIPT",Lahore
10513,ECSB-54374-GVWH,Animation,Gaming,"Graphic Designing,IT Consultancy,Web Development",XML,Karachi
10514,EJKT-54375-MISB,Web Designing & Development,Quality Assurance & Testing,Web Development,angular,Karachi
10518,FSWP-54379-ZWLE,Digital Marketing Solutions,"IT Consultancy,Web Businesses & E-Commerce",IT Consultancy,"SQL/MYSQL,PHP",Lahore
10520,VJBH-54381-GLVK,Product Development Engineering & Design,Web Businesses & E-Commerce,"django,meanstack,Artificial Intelligence","C#,python,JAVA SCRIPT",Lahore
10521,GXCZ-54382-BSXA,"Animation,Gaming",Web Businesses & E-Commerce,ruby,"PHP,python",Lahore
10522,QEWF-54383-GOLA,0,Open Source Customization,IT Consultancy,PHP,Lahore
10523,LQHA-54384-FHOK,IT Enabled Engineering Design Services,CAD/CAM Engineering,visual studio,Microsoft Access,Islamabad
10524,LSAY-54385-ZRIA,Human Capital Management Services,Management Information System,0,"python,C++",Karachi
10525,THLS-54386-KPRZ,"Event Management,Mobile Apps","3D Printing,Architecture & Design,Animation","Laravel,meanstack,Full Stack","PHP,reactjs,mongoDB",Lahore
10526,LZXT-54388-PWGT,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10527,FEJR-54389-ZMRV,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10528,CGSR-54390-YHOJ,Mobile Apps,Mobile Content,"visual studio,Apple xcode,wordpress","C#,JAVA SCRIPT",Karachi
10529,OTPF-54391-RKHO,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10530,FZNG-54392-KHRE,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10531,BCDQ-54393-LNVM,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10532,BRTO-54394-GXZL,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10533,CIEF-54395-OVIK,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10534,SAOP-54396-BLEN,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10535,YPNX-54397-IYPD,Mobile Apps,Mobile Content,"visual studio,Apple xcode,Word Press","C#,JAVA SCRIPT",Karachi
10536,NOPR-54398-NIVQ,Financial Specialized (Others),IT Consultancy,0,"python,.NET,Jira",Lahore
10538,ZKLH-54400-AVZP,Custom Software Development,Web Businesses & E-Commerce,IT Consultancy,PHP,Lahore
10539,WASJ-54401-CAIE,"Custom Software Development,Business Software Solutions",Web Businesses & E-Commerce,IT Consultancy,PHP,Lahore
10541,EZNW-54404-THXG,"Custom Software Development,Business Management Software,Business Software Solutions",Android Development,"django,Laravel,Artificial Intelligence","reactjs,python,SWIFT",Lahore
10542,MIQX-54405-WKIV,"Database Design & Development,Custom Software Development,Data Warehosuing Business Intelligence","Quality Assurance & Testing,Web Businesses & E-Commerce,Mobile Apps","ASP.NET,AWS EC2,Full Stack","SQL/MYSQL,C#,JAVA SCRIPT",Islamabad
10543,MTLE-54406-JYZR,"Custom Software Development,Business Software Solutions","Web Businesses & E-Commerce,Product Development Engineering & Design,Mobile Apps","Laravel,Graphic Designing,Web Development","PHP,reactjs,JAVA SCRIPT",Lahore
10544,NGZD-54409-NHLB,Custom Software Development,Financial Specialized (Others),0,Java,Sialkot
10545,OAGN-54410-XNZY,"Web Designing & Development,Web Businesses & E-Commerce,Business Software Solutions","Android Development,Web Businesses & E-Commerce,Mobile Apps","Laravel,meanstack,Desktop Applications","PHP,Java,JAVA SCRIPT",Lahore
10546,ACQL-54412-VERT,"Mobile Apps,Web Designing & Development,Custom Software Development","IT Consultancy,Network Automation & Solutions,ERP Middle Market (SMEs)","visual studio,ASP.NET,Quality Assurance & Testing","SQL/MYSQL,PHP,C#",Gujrat
10547,AZGN-54413-QEMC,"Web Designing & Development,Embroidery Designing,Graphics Designing",Web Businesses & E-Commerce,0,PHP,Karachi
10550,TCIY-54417-IPQF,Mobile Apps,Embeded Systems Software,0,"PHP,Java,C++",Rawalpindi
10551,RPWE-54418-XAHS,0,Mobile Apps,0,"PHP,Java",Lahore
10552,WCGM-54419-HEDT,0,Quality Assurance & Testing,0,"PHP,Java,.NET",Lahore
10553,GIVN-54420-IGQJ,"Mobile Apps,Web Designing & Development","Quality Assurance & Testing,Web Businesses & E-Commerce",ASP.NET,"C#,reactjs,JAVA SCRIPT",Karachi
10555,GVRM-54422-DCYI,Web Based Solutions Provider,Web Businesses & E-Commerce,wordpress,PHP,Lahore
10556,HKBS-54423-VTCP,"Media Applications,Mobile Apps,Web Designing & Development","IT Consultancy,Architecture & Design,Product Development Engineering & Design",0,"PHP,python,JAVA SCRIPT",Faisalabad
10557,BIRG-54424-RWEO,"Computer Programing,Client Solution Management","Data Warehousing Business Intelligence,IT Consultancy,Virtualization & Cloud Computing","visual studio,AWS EC2,Full Stack","SQL/MYSQL,reactjs,python",Lahore
10559,PTFS-54427-JSEA,Mobile Apps,Web Businesses & E-Commerce,"visual studio,workbench,sublime text","SQL/MYSQL,PHP,jquery",Multan
10560,QFDA-54428-VNAJ,"Health Related Services,Mobile Apps,Hardware & Software Solutions Provider","Quality Assurance & Testing,Medical Practice Management,Mobile Apps","net beans,Artificial Intelligence,Cyber Security","Java,JAVA SCRIPT,Hibernate",Lahore
10561,SBZW-54429-XPOE,Sales Management,Accounting,0,SQL/MYSQL,Karachi
10562,ZWNS-54432-HXMR,"Digital Marketing Solutions,Web Designing & Development,Data Entry  & Hosting Servcies","Management Information System,Data Analytics",0,"PHP,reactjs,angular",Islamabad
10563,HIQK-54433-NAMR,Education Related Services,Education Related Services,visual studio,.NET,Rawalpindi
10564,PJXS-54434-BAFQ,"Web Designing & Development,Word Press Services","BPO Support,Branding,Book Keeping","visual studio,meanstack,IT Consultancy","SQL/MYSQL,PHP,jquery",Karachi
10566,QCEG-54436-GIMT,Office Productivity,Web Businesses & E-Commerce,codeigniter,PHP,Islamabad
10567,MBQX-54438-ZHEA,Mobile Apps,Mobile Apps,0,JAVA SCRIPT,Lahore
10568,KELZ-54439-GVJD,Mobile Apps,Mobile Apps,0,JAVA SCRIPT,Lahore
10570,GRHK-54443-PTVQ,"Mobile Apps,Business Software Solutions",Web Businesses & E-Commerce,0,"SQL/MYSQL,PHP,backbonejs",Karachi
10571,YVWJ-54444-ALPX,Business Software Solutions,Management Information System,visual studio,PHP,Islamabad
10573,NQOK-54446-NLPD,Embeded Systems Software,"Business Consultancy,Embeded Systems Software",0,"C++,Active MQ,Teradata",Lahore
10574,INJK-54447-SYBE,"Digital Marketing Solutions,Mobile Apps,Custom Software Development","IT Consultancy,Web Businesses & E-Commerce,Mobile Apps","IT Consultancy,Web Development,Full Stack","PHP,C#,reactjs",Islamabad
10575,XTBM-54448-GNPL,"Data Center Services,Database Design & Development,Custom Software Development","IT Consultancy,IT Governance & Startegy,Mobile Apps","visual studio,django,Graphic Designing","PHP,reactjs,python",Islamabad
10576,NROY-54449-PDMA,Business Management Software,"Application Managed Services,Android Development","visual studio,ASP.NET,Data Management","PHP,C#",Lahore
10578,HILR-54451-BARW,Cyber Security Solutions,ERP Specialized (Vertical),"visual studio,Cyber Security,IT Consultancy","SQL/MYSQL,PHP,jquery",Lahore
10579,SKVH-54452-ILYT,Data Entry  & Hosting Servcies,0,0,Microsoft Access,Lahore
10580,KLWG-54453-JDZB,Business Software Solutions,Product Development Engineering & Design,ASP.NET,C#,Lahore
10581,YABC-54455-ZFOV,0,"Back Office Support,Book Keeping,Busines Process Management",0,PHP,Rawalpindi
10583,WNRD-54458-AKDZ,0,Accounting,0,Microsoft Access,Lahore
10584,RSKO-54459-JCMR,Web Designing & Development,Android Development,Laravel,python,Lahore
10586,ACWO-54461-PWVO,"Business Management Software,Business Automation Solutions,Business Software Solutions","Data Warehousing Business Intelligence,Application Managed Services,Architecture & Design","express,AWS EC2,Full Stack","reactjs,golang,JAVA SCRIPT",Rawalpindi
10587,QPJM-54462-ZKIW,"Digital Marketing Solutions,Web Designing & Development","IT Consultancy,Web Businesses & E-Commerce,Mobile Apps","visual studio,Laravel,Word Press","PHP,python,Java",Islamabad
10590,EQZN-54465-DZMR,"Database Design & Development,Digital Media,Desktop Applications Development & Management",Mobile Content,Web Development,reactjs,Karachi
10592,JECH-54467-RVPX,Web Designing & Development,Web Businesses & E-Commerce,"webpack,Web Development","PHP,.NET",Karachi
10594,ITMN-54469-ITOP,Web Businesses & E-Commerce,IT Consultancy,"visual studio,Data Management,Graphic Designing","SQL/MYSQL,PHP,C#",Karachi
10595,XRYK-54473-IJNA,"Custom Software Development,Content Management System,Business Software Solutions","IT Consultancy,Web Businesses & E-Commerce","visual studio,django,SEO","PHP,jquery,C#",Lahore
10596,WBVP-54475-YDRP,"Digital Marketing Solutions,Web Designing & Development,Graphics Designing","Business Consultancy,Branding,Animation","Word Press,Bootstrap,Adobe Photoshop","SQL/MYSQL,PHP,C#",Karachi
10597,WGZS-54477-GFMK,"Product Development Engineering & Design,Business Automation Solutions,Customer Relationship Management(CRM)","Branding,Mobile Apps","Artificial Intelligence,Desktop Applications,Digital Forensics","PHP,Java,mongoDB",Islamabad
10598,ASHE-54478-XGQF,IT Business Solutions Provider,Web Businesses & E-Commerce,"visual studio,ASP.NET","SQL/MYSQL,PHP,jquery",Lahore
10599,JGSX-54479-SIDM,"ERP Specialized (Vertical),Business Software Solutions,Geographic Information Systems Consultancy",ERP (General),"Laravel,GIS Development,AWS EC2","PHP,JAVA SCRIPT",Islamabad
10602,EAOW-54485-CQWA,Hardware & Software Development,Book Keeping,Laravel,"SQL/MYSQL,python,JAVA SCRIPT",Islamabad
10603,ANWH-54487-SHWX,Telecom Related Services,IT Consultancy,IT Consultancy,Linux,Karachi
10605,KXDC-54489-QKAO,"Medical Transcription Services,Business Management Software",Market Research,"IT Consultancy,SEO,Web Development","PHP,jquery,reactjs",Lahore
10606,PJXI-54490-QVHO,Computer Programing,IT Consultancy,Laravel,python,Islamabad
10608,CENQ-54492-RIMQ,Web Businesses & E-Commerce,IT Consultancy,"Laravel,Word Press,Bootstrap","SQL/MYSQL,PHP",Karachi
10609,CDVI-54493-LYNJ,Gaming,Mobile Apps,visual studio,C#,Lahore
10610,MYQE-54494-MZWA,"Web Designing & Development,Logo Designing,Word Press Services",Embeded Systems Software,IT Consultancy,"PHP,jquery,Java",Karachi
10611,XFWH-54496-QRNO,"Web Designing & Development,Logo Designing,Business Software Solutions","Android Development,Market Research,Product Development Engineering & Design","ASP.NET,Laravel","PHP,python",Karachi
10612,FBVW-54497-BNWP,"Industrial Automation,Business Process Automation","Data Analytics,Embeded Systems Software,Mobile Apps","GIS Development,Web Development,Spring Boot","python,Java,C++",Lahore
10614,GCHQ-54500-EDZS,"Business Software Solutions,Data Warehosuing Business Intelligence",IT Consultancy,"ASP.NET,Web Development",CAD/CAM,Lahore
10616,NIXR-54502-IXFP,Web Based Solutions Provider,0,"Laravel,codeigniter,wordpress","SQL/MYSQL,PHP,jquery",Karachi
10617,ZMXF-54503-LWNZ,"Web Designing & Development,Content Management System,Computer Programing",Backend Customer Support,"Laravel,wordpress,Full Stack","SQL/MYSQL,PHP,JAVA SCRIPT",Lahore
10619,MQHC-54507-EACI,"Graphics Designing,IT Business Solutions Provider,Video Production","Branding,Web Businesses & E-Commerce,Animation",wordpress,PHP,Azad Kashmir
10620,RATL-54508-CRVM,"Content Designing,Digital Marketing Startegy",Market Research,visual studio,Microsoft Access,Jhelum
10621,GRXZ-54509-STZN,Custom Software Development,Web Businesses & E-Commerce,0,"SQL/MYSQL,JAVA SCRIPT",Lahore
10623,DFRB-54511-NPJY,"IT Enabled Engineering Design Services,Web Automation","IT Consultancy,BPO Support,Android Development",IT Consultancy,"SQL/MYSQL,PHP,python",Lahore
10624,GCEM-54512-VJNY,Busines Process Management,Accounting,visual studio,PHP,Karachi
10625,EWPM-54513-DLCJ,Custom Software Development,IT Consultancy,IT Consultancy,SQL/MYSQL,Lahore
10626,VGKJ-54514-ZSVR,"Custom Software Development,Computer Programing",Animation,"ASP.NET,Data Management","PHP,.NET,Angular",Karachi
10628,HQYX-54516-XCLM,Hardware & Software Development,Accounting,visual studio,"Java,C++",Islamabad
10629,KCYG-54517-VDJM,"Turnkey Solutions,Control System Engineering","IT Consultancy,Systems Integration,Embeded Systems Software","Control Panel Development,Hardware development,Value Added Services","C#,CAD/CAM,C++",Lahore
10631,CGTF-54519-KLWC,"Medical Transcription Services,Business Automation Solutions","IT Consultancy,BPO Support",0,VB .Net,Rawalpindi
10632,HPNY-54520-NXCM,Education Related Services,Web Businesses & E-Commerce,"IT Consultancy,wordpress","PHP,Angular",Karachi
10633,PTIH-54521-KHXL,Business Software Solutions,Gaming,0,PHP,Lahore
10634,XLEP-54522-BOGF,"Geographic Information Systems Development,Graphics Designing",Product Development Engineering & Design,0,PHP,Lahore
10635,MSXC-54523-MQRC,IT Business Solutions Provider,Web Businesses & E-Commerce,0,SQL/MYSQL,Lahore
10636,FPQV-54524-DWZV,Web Designing & Development,Mobile Apps,"ruby,Laravel,codeigniter","PHP,jquery,reactjs",Rawalpindi
10639,VYZD-54527-JHXV,"Custom Software Development,Business Software Solutions",IT Consultancy,"visual studio,ASP.NET,Data Management","SQL/MYSQL,jquery,.NET",Islamabad
10640,ONJV-54528-ZMFV,Business Software Solutions,0,Graphic Designing,Java,Karachi
10641,RJPI-54533-IZNV,Web Based Solutions Provider,Customer Relationship Management(CRM),0,PHP,Karachi
10643,PEXG-54537-ALYI,Web Designing & Development,Web Businesses & E-Commerce,"visual studio,net beans,ASP.NET","PHP,C#,reactjs",Sukkur
10644,ZQEA-54538-BIMT,0,Accounting,0,PHP,Lahore
10645,OAXS-54539-VHDM,"IT Business Solutions Provider,Compliance Management,Computer Programing","Systems Integration,Web Businesses & E-Commerce","visual studio,meanstack,Quality Assurance & Testing","reactjs,Java,.NET",Lahore
10646,LDTC-54541-YVDS,Custom Software Development,Mobile Apps,"Ionic framework,android studio,Word Press","angular,C++,SWIFT",Peshawar
10647,CMRG-54542-EAKZ,"Health Related Services,Client Solution Management",0,"Artificial Intelligence,Virtual Assistants","jquery,.NET,JAVA SCRIPT",Karachi
10650,BSFW-54545-YXCQ,Hardware & Software Development,0,Artificial Intelligence,"python,Java,C++",Attock
10652,SZGM-54550-DXHI,"Database Design & Development,Business Management Software,Desktop Applications Development & Management","Android Development,Web Businesses & E-Commerce,Mobile Apps","android studio,Word Press,Oracle","SQL/MYSQL,PHP,.NET",Faisalabad
10653,PBWM-54551-QWBJ,"Database Design & Development,Business Software Solutions","Systems Integration,Data Analytics,Document Management",Data Management,.NET,Karachi
10654,MHKV-54552-BHDC,"Content Designing,Business Software Solutions,Client Solution Management","Business Research,Business Consultancy,Busines Process Management","visual studio,ASP.NET,IT Consultancy","PHP,C#,python",Karachi
10655,DGCI-54553-HTSM,"Product Development Engineering & Design,Custom Software Development,Cyber Security Solutions","Systems Integration,Quality Assurance & Testing","meanstack,Hardware development,Full Stack","SQL/MYSQL,reactjs,JAVA SCRIPT",Islamabad
10658,BFKD-54558-YXQR,"Custom Software Development,Business Process Automation,Business Software Solutions","IT Consultancy,ERP (General),ERP Middle Market (SMEs)","visual studio,ASP.NET","SQL/MYSQL,PHP,C#",Karachi
10659,DGBN-54559-FGEB,Custom Software Development,Business Consultancy,0,"reactjs,angular,python",Islamabad
10660,PVDC-54561-JBQY,"Database Design & Development,Web Designing & Development","Systems Integration,Back Office Support",0,"SQL/MYSQL,PHP,C#",Karachi
10662,ZVCP-54563-RMCL,"Web Designing & Development,Virtualization & Cloud Computing","Customer Relationship Management(CRM),IT Consultancy,Mobile Apps","ASP.NET,Graphic Designing,IT Consultancy","C#,Java,JAVA SCRIPT",Islamabad
10663,BTMD-54564-DJXE,"Search Engine Optimization Services,Web Designing & Development",Mobile Apps,0,PHP,Karachi
10664,SOKI-54566-CJNL,"Mobile Apps,Web Designing & Development","IT Consultancy,Data Analytics",0,"C#,reactjs,Type Script",Islamabad
10666,CNFH-54568-GOSQ,Logo Designing,IT Consultancy,SEO,PHP,Karachi
10667,CRWM-54570-VGES,"Graphics Designing,Computer Programing","IT Consultancy,Android Development,Web Businesses & E-Commerce","visual studio,Web Development,Ionic framework","SQL/MYSQL,PHP,C#",Islamabad
10668,VCIK-54571-XGCO,"Human Capital Management Services,ERP (General),IT Business Solutions Provider","IT Consultancy,Virtualization & Cloud Computing","IT Consultancy,Web Development,Oracle","SQL/MYSQL,Java,J Query",Karachi
10669,QWSD-54572-CAXT,"Digital Marketing Solutions,Digital Media,Digital Marketing Startegy","IT Consultancy,Backend Customer Support,Business Consultancy","Graphic Designing,SEO,Web Development",".NET,JAVA SCRIPT,mongoDB",Karachi
10670,HLJE-54573-DVOZ,"Mobile Apps,Open Source Customization",Quality Assurance & Testing,"visual studio,Laravel,Bootstrap","PHP,C#,reactjs",Karachi
10671,EKAG-54574-QMRI,"Web Designing & Development,Custom Software Development,Web Based Solutions Provider","Web Businesses & E-Commerce,Mobile Apps","Artificial Intelligence,Web Development,Full Stack","SQL/MYSQL,PHP,reactjs",Islamabad
10672,MARL-54575-XJDF,"Data Management System,IT Business Solutions Provider,Data Migration","Data Warehousing Business Intelligence,Data Analytics,Data Entry & Hosting Servcies",0,"python,C++",Lahore
10673,XELQ-54580-OTQB,Digital Marketing Solutions,Customer Relationship Management(CRM),0,PHP,Islamabad
10675,HKCL-54582-OBVT,"Mobile Apps,Custom Software Development,Business Software Solutions","Customer Relationship Management(CRM),Busines Process Management",0,"SQL/MYSQL,PHP,C++",Islamabad
10676,JRGE-54583-QCTN,Mobile Apps,Gaming,"visual studio,android studio,Apple xcode","C#,python,JAVA SCRIPT",Islamabad
10678,QANL-54585-TKGE,"Digital Marketing Solutions,Search Engine Optimization Services,Business Software Solutions","IT Consultancy,Business Consultancy","visual studio,sublime text,Laravel","SQL/MYSQL,PHP,JAVA SCRIPT",Karachi
10679,DPRA-54586-TVKS,"Information Security,Custom Software Development,Business Software Solutions","IT Consultancy,Product Development Engineering & Design,Document Management","Cyber Security,Web Development,Spring Boot","Java,JAVA SCRIPT",Lahore
10681,QSRP-54588-FMNZ,"Telecom Related Services,Client Solution Management,Customer Relationship Management(CRM)","Business Consultancy,Branding",IT Consultancy,PHP,Gujrat
10682,SGIE-54589-KEXB,Design Services,Web Businesses & E-Commerce,"visual studio,Graphic Designing,Word Press","angular,C++,JAVA SCRIPT",Karachi
10683,DYKW-54590-LYHZ,"Web Designing & Development,Web Businesses & E-Commerce,Web Optimization Services","Android Development,Data Entry & Hosting Servcies","Desktop Applications,Graphic Designing,IT Consultancy","PHP,C#,python",Abbottabad
10684,AVXI-54591-AIZC,"ERP (General),Mobile Apps,Web Designing & Development","Systems Integration,Architecture & Design","Hardware development,SEO,wordpress","PHP,reactjs,python",Rawalpindi
10685,OLNF-54593-STKX,0,IT Consultancy,0,"Java,.NET",Islamabad
10686,FRCL-54595-ZGXR,Custom Software Development,Web Businesses & E-Commerce,"npm,android studio,Apple xcode","reactjs,SWIFT,JAVA SCRIPT",Lahore
10687,JTLF-54596-HION,"Digital Marketing Solutions,Custom Software Development","IT Consultancy,Web Businesses & E-Commerce","Laravel,codeigniter,wordpress","SQL/MYSQL,PHP,JAVA SCRIPT",Lahore
10688,AVWM-54597-TGNR,Web Designing & Development,Application Managed Services,visual studio,"PHP,jquery,C#",Lahore
10689,ZLAR-54598-HVZE,Computer Programing,Information Security,IT Consultancy,"PHP,reactjs,python",Lahore
10690,YZWR-54599-PFAY,"Custom Software Development,Business Software Solutions","Android Development,Web Businesses & E-Commerce,Mobile Apps","visual studio,Laravel,Word Press","PHP,C#,Java",Gilgit Baltistan
10691,WJPK-54600-LTEH,Client Solution Management,IT Consultancy,"Graphic Designing,Quality Assurance & Testing,Web Development","PHP,reactjs,Java",Lahore
10692,JSKG-54601-SEHY,0,Web Businesses & E-Commerce,0,Java,Karachi
10693,YHFJ-54602-TZLE,Geographic Information Systems Development,IT Consultancy,"GIS Development,IT Consultancy,Web Development","SQL/MYSQL,PHP,reactjs",Rawalpindi
10694,JMLH-54603-RNYW,"Business Procecss Outsourcing,Business Management Software","IT Consultancy,Managed Services,Information Security",0,.NET,Karachi
10696,EYXS-54605-DCZE,0,Embeded Systems Software,visual studio,python,Karachi
10697,CQTZ-54607-BDMN,0,Managed Services,0,Linux,Lahore
10699,WNLF-54609-CLTS,"Business Process Automation,Business Software Solutions","Managed Services,ERP (General)","django,Laravel,Fleet Management","SQL/MYSQL,PHP,JAVA SCRIPT",Lahore
10700,NRXM-54610-EBGH,"Digital Marketing Solutions,Database Design & Development,Business Software Solutions",Web Businesses & E-Commerce,"visual studio,Laravel,Graphic Designing","PHP,angular,python",Islamabad
10701,SYZI-54611-GXYZ,0,IT Consultancy,0,.NET,Lahore
10702,OGLT-54613-CEQF,Web Businesses & E-Commerce,Embeded Systems Software,Laravel,PHP,Lahore
